id,label
65598,7
65599,0
65600,8
65601,7
65602,6
65603,3
65604,5
65605,3
65606,5
65607,8
65608,6
65609,4
65610,1
65611,4
65612,4
65613,4
65614,9
65615,2
65616,7
65617,7
65618,9
65619,8
65620,1
65621,8
65622,5
65623,0
65624,0
65625,6
65626,8
65627,6
65628,2
65629,8
65630,0
65631,3
65632,9
65633,0
65634,2
65635,7
65636,7
65637,7
65638,0
65639,4
65640,2
65641,9
65642,7
65643,2
65644,8
65645,2
65646,3
65647,5
65648,8
65649,9
65650,5
65651,5
65652,1
65653,1
65654,4
65655,7
65656,2
65657,2
65658,3
65659,6
65660,8
65661,3
65662,2
65663,9
65664,1
65665,7
65666,0
65667,6
65668,8
65669,0
65670,7
65671,1
65672,7
65673,4
65674,5
65675,7
65676,6
65677,6
65678,8
65679,2
65680,1
65681,6
65682,1
65683,8
65684,0
65685,4
65686,2
65687,6
65688,2
65689,8
65690,1
65691,9
65692,0
65693,2
65694,9
65695,2
65696,1
65697,1
65698,0
65699,1
65700,9
65701,3
65702,5
65703,5
65704,2
65705,4
65706,0
65707,0
65708,6
65709,0
65710,8
65711,7
65712,1
65713,1
65714,6
65715,7
65716,5
65717,1
65718,9
65719,1
65720,1
65721,7
65722,6
65723,7
65724,6
65725,4
65726,8
65727,0
65728,1
65729,8
65730,3
65731,1
65732,5
65733,1
65734,0
65735,5
65736,6
65737,2
65738,5
65739,9
65740,3
65741,0
65742,2
65743,6
65744,8
65745,0
65746,4
65747,6
65748,3
65749,4
65750,8
65751,7
65752,8
65753,9
65754,2
65755,5
65756,8
65757,1
65758,1
65759,6
65760,1
65761,7
65762,4
65763,5
65764,2
65765,5
65766,6
65767,7
65768,1
65769,7
65770,4
65771,4
65772,1
65773,8
65774,9
65775,5
65776,0
65777,2
65778,7
65779,7
65780,4
65781,6
65782,2
65783,0
65784,8
65785,7
65786,9
65787,9
65788,4
65789,9
65790,1
65791,0
65792,5
65793,3
65794,9
65795,5
65796,5
65797,9
65798,1
65799,8
65800,2
65801,0
65802,2
65803,0
65804,9
65805,7
65806,8
65807,3
65808,9
65809,8
65810,4
65811,1
65812,2
65813,7
65814,9
65815,7
65816,9
65817,0
65818,9
65819,6
65820,1
65821,6
65822,1
65823,5
65824,4
65825,8
65826,5
65827,1
65828,1
65829,3
65830,9
65831,1
65832,2
65833,3
65834,0
65835,5
65836,7
65837,6
65838,0
65839,8
65840,1
65841,7
65842,7
65843,5
65844,9
65845,2
65846,0
65847,6
65848,4
65849,2
65850,2
65851,9
65852,5
65853,2
65854,1
65855,7
65856,5
65857,8
65858,9
65859,3
65860,5
65861,5
65862,8
65863,5
65864,6
65865,1
65866,7
65867,5
65868,4
65869,5
65870,5
65871,8
65872,7
65873,5
65874,6
65875,3
65876,8
65877,7
65878,3
65879,1
65880,5
65881,3
65882,5
65883,6
65884,9
65885,9
65886,1
65887,1
65888,0
65889,8
65890,3
65891,8
65892,0
65893,7
65894,5
65895,1
65896,6
65897,7
65898,0
65899,5
65900,7
65901,3
65902,3
65903,9
65904,2
65905,7
65906,5
65907,2
65908,3
65909,1
65910,4
65911,2
65912,9
65913,1
65914,9
65915,5
65916,0
65917,7
65918,3
65919,6
65920,0
65921,1
65922,0
65923,1
65924,5
65925,5
65926,1
65927,3
65928,6
65929,8
65930,1
65931,7
65932,6
65933,4
65934,7
65935,0
65936,8
65937,1
65938,6
65939,8
65940,7
65941,8
65942,3
65943,1
65944,3
65945,8
65946,3
65947,4
65948,7
65949,8
65950,5
65951,1
65952,7
65953,8
65954,3
65955,1
65956,5
65957,8
65958,2
65959,0
65960,3
65961,5
65962,6
65963,6
65964,3
65965,1
65966,1
65967,4
65968,6
65969,7
65970,0
65971,0
65972,3
65973,7
65974,8
65975,9
65976,8
65977,8
65978,5
65979,7
65980,6
65981,8
65982,0
65983,0
65984,0
65985,4
65986,2
65987,3
65988,8
65989,1
65990,5
65991,8
65992,5
65993,4
65994,0
65995,5
65996,9
65997,1
65998,1
65999,9
66000,9
66001,3
66002,1
66003,8
66004,2
66005,9
66006,9
66007,8
66008,8
66009,2
66010,3
66011,2
66012,7
66013,9
66014,0
66015,4
66016,7
66017,3
66018,7
66019,7
66020,9
66021,0
66022,9
66023,6
66024,2
66025,0
66026,8
66027,7
66028,0
66029,7
66030,6
66031,6
66032,9
66033,7
66034,2
66035,4
66036,5
66037,3
66038,3
66039,2
66040,5
66041,4
66042,4
66043,0
66044,5
66045,5
66046,2
66047,3
66048,4
66049,3
66050,5
66051,1
66052,5
66053,4
66054,5
66055,2
66056,5
66057,0
66058,0
66059,7
66060,8
66061,4
66062,1
66063,3
66064,0
66065,3
66066,5
66067,0
66068,8
66069,1
66070,4
66071,0
66072,7
66073,0
66074,3
66075,1
66076,1
66077,4
66078,3
66079,8
66080,7
66081,3
66082,9
66083,0
66084,7
66085,6
66086,8
66087,8
66088,9
66089,9
66090,5
66091,8
66092,1
66093,7
66094,0
66095,1
66096,1
66097,1
66098,3
66099,9
66100,1
66101,4
66102,2
66103,8
66104,2
66105,5
66106,7
66107,5
66108,3
66109,2
66110,3
66111,7
66112,9
66113,7
66114,4
66115,5
66116,8
66117,8
66118,9
66119,6
66120,5
66121,6
66122,8
66123,8
66124,7
66125,5
66126,7
66127,3
66128,9
66129,8
66130,0
66131,3
66132,3
66133,9
66134,2
66135,7
66136,9
66137,3
66138,1
66139,7
66140,7
66141,7
66142,9
66143,3
66144,4
66145,7
66146,7
66147,4
66148,9
66149,7
66150,7
66151,3
66152,4
66153,7
66154,2
66155,3
66156,8
66157,6
66158,8
66159,7
66160,5
66161,7
66162,8
66163,3
66164,1
66165,7
66166,9
66167,4
66168,0
66169,5
66170,2
66171,0
66172,4
66173,4
66174,1
66175,6
66176,3
66177,3
66178,5
66179,2
66180,0
66181,3
66182,3
66183,0
66184,5
66185,9
66186,8
66187,1
66188,4
66189,8
66190,4
66191,4
66192,7
66193,1
66194,6
66195,1
66196,7
66197,4
66198,8
66199,2
66200,2
66201,2
66202,1
66203,0
66204,3
66205,0
66206,9
66207,9
66208,6
66209,1
66210,3
66211,1
66212,3
66213,6
66214,2
66215,1
66216,8
66217,1
66218,6
66219,3
66220,3
66221,5
66222,5
66223,8
66224,9
66225,9
66226,3
66227,9
66228,9
66229,2
66230,0
66231,7
66232,1
66233,9
66234,7
66235,3
66236,6
66237,4
66238,6
66239,3
66240,1
66241,3
66242,4
66243,1
66244,7
66245,8
66246,1
66247,2
66248,1
66249,8
66250,5
66251,1
66252,8
66253,5
66254,9
66255,1
66256,9
66257,0
66258,5
66259,4
66260,9
66261,2
66262,3
66263,7
66264,5
66265,4
66266,8
66267,1
66268,3
66269,0
66270,6
66271,8
66272,7
66273,4
66274,6
66275,8
66276,9
66277,1
66278,8
66279,2
66280,3
66281,0
66282,0
66283,8
66284,8
66285,8
66286,7
66287,4
66288,1
66289,7
66290,3
66291,9
66292,9
66293,8
66294,8
66295,1
66296,5
66297,8
66298,7
66299,4
66300,3
66301,8
66302,8
66303,8
66304,5
66305,4
66306,7
66307,4
66308,8
66309,2
66310,7
66311,7
66312,3
66313,8
66314,4
66315,0
66316,0
66317,0
66318,9
66319,9
66320,1
66321,5
66322,2
66323,2
66324,8
66325,8
66326,5
66327,8
66328,8
66329,0
66330,8
66331,4
66332,5
66333,8
66334,4
66335,7
66336,4
66337,1
66338,9
66339,5
66340,2
66341,8
66342,5
66343,3
66344,5
66345,6
66346,9
66347,5
66348,0
66349,5
66350,8
66351,6
66352,7
66353,1
66354,4
66355,2
66356,2
66357,8
66358,6
66359,4
66360,9
66361,7
66362,5
66363,4
66364,4
66365,4
66366,3
66367,1
66368,0
66369,1
66370,7
66371,3
66372,2
66373,1
66374,5
66375,7
66376,1
66377,0
66378,1
66379,9
66380,8
66381,7
66382,8
66383,6
66384,8
66385,8
66386,3
66387,4
66388,8
66389,1
66390,6
66391,3
66392,0
66393,4
66394,5
66395,2
66396,0
66397,1
66398,7
66399,1
66400,9
66401,7
66402,8
66403,6
66404,3
66405,4
66406,3
66407,8
66408,4
66409,7
66410,5
66411,7
66412,8
66413,6
66414,8
66415,4
66416,9
66417,8
66418,1
66419,5
66420,0
66421,2
66422,9
66423,2
66424,8
66425,7
66426,9
66427,6
66428,2
66429,1
66430,2
66431,4
66432,7
66433,6
66434,1
66435,3
66436,1
66437,0
66438,7
66439,6
66440,5
66441,1
66442,2
66443,2
66444,8
66445,6
66446,0
66447,3
66448,5
66449,1
66450,9
66451,0
66452,4
66453,2
66454,1
66455,8
66456,4
66457,5
66458,9
66459,9
66460,0
66461,8
66462,7
66463,3
66464,2
66465,1
66466,2
66467,7
66468,8
66469,0
66470,7
66471,9
66472,0
66473,0
66474,5
66475,9
66476,5
66477,4
66478,0
66479,2
66480,5
66481,5
66482,1
66483,0
66484,4
66485,4
66486,0
66487,5
66488,9
66489,9
66490,8
66491,8
66492,0
66493,6
66494,4
66495,6
66496,1
66497,0
66498,3
66499,4
66500,7
66501,3
66502,9
66503,3
66504,7
66505,1
66506,1
66507,5
66508,9
66509,7
66510,8
66511,3
66512,4
66513,9
66514,4
66515,9
66516,8
66517,0
66518,6
66519,4
66520,0
66521,0
66522,8
66523,0
66524,9
66525,2
66526,9
66527,3
66528,8
66529,1
66530,4
66531,9
66532,7
66533,3
66534,3
66535,5
66536,5
66537,5
66538,9
66539,0
66540,6
66541,7
66542,2
66543,2
66544,7
66545,2
66546,4
66547,9
66548,5
66549,1
66550,9
66551,4
66552,3
66553,3
66554,3
66555,9
66556,9
66557,9
66558,1
66559,8
66560,1
66561,1
66562,0
66563,9
66564,7
66565,9
66566,6
66567,3
66568,4
66569,1
66570,2
66571,1
66572,8
66573,3
66574,2
66575,7
66576,3
66577,9
66578,8
66579,6
66580,3
66581,4
66582,1
66583,7
66584,1
66585,5
66586,4
66587,4
66588,2
66589,8
66590,9
66591,4
66592,2
66593,4
66594,8
66595,8
66596,1
66597,4
66598,4
66599,7
66600,7
66601,5
66602,8
66603,0
66604,1
66605,8
66606,6
66607,8
66608,3
66609,7
66610,1
66611,9
66612,0
66613,6
66614,8
66615,8
66616,0
66617,5
66618,0
66619,0
66620,4
66621,9
66622,7
66623,7
66624,9
66625,4
66626,8
66627,4
66628,5
66629,6
66630,1
66631,3
66632,6
66633,6
66634,7
66635,7
66636,6
66637,1
66638,0
66639,0
66640,8
66641,3
66642,8
66643,4
66644,2
66645,2
66646,0
66647,2
66648,8
66649,8
66650,3
66651,3
66652,2
66653,1
66654,2
66655,0
66656,8
66657,8
66658,4
66659,7
66660,8
66661,8
66662,4
66663,3
66664,9
66665,1
66666,0
66667,3
66668,5
66669,2
66670,8
66671,8
66672,0
66673,4
66674,9
66675,0
66676,1
66677,1
66678,5
66679,0
66680,0
66681,0
66682,3
66683,3
66684,0
66685,8
66686,6
66687,8
66688,5
66689,0
66690,7
66691,0
66692,9
66693,9
66694,7
66695,0
66696,3
66697,7
66698,3
66699,3
66700,8
66701,5
66702,5
66703,3
66704,1
66705,7
66706,4
66707,9
66708,0
66709,6
66710,9
66711,6
66712,8
66713,0
66714,4
66715,5
66716,8
66717,4
66718,0
66719,3
66720,0
66721,7
66722,9
66723,4
66724,2
66725,5
66726,1
66727,5
66728,2
66729,4
66730,6
66731,0
66732,8
66733,0
66734,7
66735,7
66736,8
66737,8
66738,5
66739,7
66740,9
66741,5
66742,7
66743,3
66744,4
66745,2
66746,2
66747,7
66748,6
66749,6
66750,1
66751,2
66752,4
66753,1
66754,5
66755,8
66756,1
66757,7
66758,4
66759,7
66760,4
66761,9
66762,6
66763,6
66764,9
66765,1
66766,0
66767,8
66768,8
66769,8
66770,7
66771,1
66772,6
66773,5
66774,7
66775,9
66776,6
66777,4
66778,1
66779,9
66780,2
66781,9
66782,7
66783,0
66784,5
66785,1
66786,5
66787,8
66788,8
66789,8
66790,2
66791,6
66792,9
66793,8
66794,2
66795,5
66796,9
66797,1
66798,2
66799,7
66800,6
66801,7
66802,9
66803,8
66804,2
66805,2
66806,1
66807,1
66808,8
66809,3
66810,1
66811,2
66812,9
66813,3
66814,6
66815,9
66816,9
66817,6
66818,3
66819,6
66820,9
66821,8
66822,0
66823,8
66824,6
66825,1
66826,9
66827,1
66828,1
66829,4
66830,7
66831,5
66832,8
66833,8
66834,0
66835,1
66836,1
66837,7
66838,2
66839,6
66840,1
66841,8
66842,8
66843,0
66844,7
66845,6
66846,1
66847,3
66848,8
66849,8
66850,9
66851,0
66852,1
66853,0
66854,2
66855,3
66856,9
66857,5
66858,5
66859,4
66860,2
66861,0
66862,2
66863,2
66864,9
66865,1
66866,1
66867,1
66868,8
66869,8
66870,3
66871,0
66872,1
66873,9
66874,1
66875,3
66876,4
66877,4
66878,4
66879,1
66880,1
66881,5
66882,1
66883,2
66884,0
66885,1
66886,3
66887,5
66888,9
66889,8
66890,0
66891,7
66892,0
66893,1
66894,1
66895,0
66896,1
66897,8
66898,1
66899,5
66900,4
66901,9
66902,5
66903,2
66904,7
66905,9
66906,1
66907,3
66908,5
66909,9
66910,2
66911,5
66912,4
66913,9
66914,5
66915,3
66916,8
66917,1
66918,3
66919,8
66920,4
66921,4
66922,2
66923,3
66924,9
66925,5
66926,1
66927,7
66928,5
66929,6
66930,5
66931,5
66932,6
66933,4
66934,3
66935,4
66936,3
66937,0
66938,7
66939,1
66940,6
66941,3
66942,8
66943,0
66944,8
66945,1
66946,7
66947,4
66948,0
66949,3
66950,9
66951,8
66952,8
66953,9
66954,7
66955,9
66956,3
66957,9
66958,8
66959,4
66960,7
66961,0
66962,8
66963,6
66964,9
66965,4
66966,4
66967,0
66968,3
66969,0
66970,0
66971,9
66972,3
66973,9
66974,8
66975,2
66976,4
66977,1
66978,7
66979,1
66980,8
66981,1
66982,8
66983,8
66984,1
66985,7
66986,8
66987,8
66988,5
66989,6
66990,4
66991,5
66992,7
66993,4
66994,9
66995,4
66996,7
66997,5
66998,1
66999,7
67000,1
67001,0
67002,3
67003,3
67004,5
67005,9
67006,9
67007,4
67008,1
67009,0
67010,3
67011,6
67012,5
67013,4
67014,6
67015,8
67016,8
67017,4
67018,1
67019,8
67020,0
67021,3
67022,8
67023,6
67024,8
67025,9
67026,1
67027,6
67028,0
67029,1
67030,9
67031,7
67032,2
67033,2
67034,6
67035,7
67036,4
67037,5
67038,9
67039,6
67040,1
67041,3
67042,0
67043,8
67044,3
67045,1
67046,3
67047,1
67048,9
67049,1
67050,7
67051,4
67052,3
67053,1
67054,8
67055,9
67056,5
67057,4
67058,2
67059,9
67060,7
67061,2
67062,1
67063,8
67064,0
67065,4
67066,6
67067,8
67068,1
67069,9
67070,0
67071,2
67072,4
67073,1
67074,0
67075,4
67076,4
67077,8
67078,9
67079,8
67080,9
67081,9
67082,8
67083,3
67084,5
67085,8
67086,8
67087,9
67088,4
67089,7
67090,9
67091,0
67092,9
67093,9
67094,1
67095,9
67096,9
67097,0
67098,8
67099,9
67100,8
67101,5
67102,6
67103,5
67104,9
67105,4
67106,1
67107,1
67108,3
67109,7
67110,0
67111,5
67112,6
67113,0
67114,7
67115,2
67116,7
67117,9
67118,5
67119,4
67120,1
67121,4
67122,3
67123,8
67124,6
67125,8
67126,0
67127,8
67128,0
67129,8
67130,3
67131,5
67132,3
67133,2
67134,8
67135,9
67136,7
67137,7
67138,1
67139,5
67140,3
67141,7
67142,6
67143,3
67144,4
67145,8
67146,5
67147,6
67148,0
67149,2
67150,4
67151,8
67152,3
67153,3
67154,6
67155,6
67156,3
67157,8
67158,8
67159,3
67160,2
67161,1
67162,3
67163,6
67164,6
67165,7
67166,6
67167,0
67168,8
67169,3
67170,4
67171,3
67172,4
67173,2
67174,5
67175,1
67176,9
67177,2
67178,3
67179,9
67180,7
67181,4
67182,2
67183,2
67184,8
67185,8
67186,9
67187,1
67188,9
67189,3
67190,8
67191,4
67192,6
67193,5
67194,6
67195,4
67196,5
67197,1
67198,9
67199,2
67200,3
67201,8
67202,8
67203,2
67204,7
67205,2
67206,8
67207,1
67208,8
67209,1
67210,4
67211,3
67212,3
67213,5
67214,5
67215,2
67216,1
67217,5
67218,0
67219,0
67220,3
67221,3
67222,2
67223,5
67224,8
67225,4
67226,9
67227,0
67228,6
67229,7
67230,6
67231,0
67232,4
67233,5
67234,7
67235,2
67236,1
67237,8
67238,9
67239,8
67240,0
67241,0
67242,2
67243,7
67244,4
67245,6
67246,8
67247,8
67248,5
67249,1
67250,3
67251,4
67252,0
67253,2
67254,8
67255,8
67256,5
67257,7
67258,6
67259,1
67260,9
67261,2
67262,1
67263,5
67264,1
67265,1
67266,5
67267,3
67268,7
67269,3
67270,1
67271,7
67272,3
67273,0
67274,2
67275,3
67276,9
67277,7
67278,7
67279,5
67280,7
67281,0
67282,2
67283,3
67284,8
67285,4
67286,8
67287,4
67288,3
67289,0
67290,4
67291,1
67292,8
67293,5
67294,1
67295,7
67296,8
67297,6
67298,1
67299,6
67300,2
67301,2
67302,7
67303,1
67304,4
67305,0
67306,2
67307,6
67308,3
67309,4
67310,0
67311,0
67312,9
67313,2
67314,5
67315,1
67316,5
67317,1
67318,1
67319,9
67320,8
67321,1
67322,0
67323,8
67324,3
67325,8
67326,1
67327,5
67328,2
67329,7
67330,1
67331,6
67332,7
67333,1
67334,8
67335,7
67336,8
67337,3
67338,2
67339,7
67340,8
67341,0
67342,1
67343,2
67344,6
67345,7
67346,7
67347,9
67348,8
67349,6
67350,9
67351,9
67352,8
67353,2
67354,4
67355,1
67356,5
67357,9
67358,3
67359,7
67360,9
67361,5
67362,0
67363,9
67364,5
67365,0
67366,4
67367,0
67368,8
67369,8
67370,9
67371,4
67372,8
67373,0
67374,8
67375,8
67376,3
67377,5
67378,2
67379,6
67380,1
67381,9
67382,7
67383,5
67384,5
67385,3
67386,6
67387,1
67388,8
67389,5
67390,7
67391,4
67392,4
67393,2
67394,4
67395,5
67396,5
67397,7
67398,8
67399,7
67400,1
67401,3
67402,8
67403,1
67404,9
67405,8
67406,4
67407,7
67408,4
67409,7
67410,9
67411,0
67412,3
67413,9
67414,7
67415,5
67416,1
67417,6
67418,9
67419,8
67420,9
67421,0
67422,3
67423,6
67424,5
67425,9
67426,4
67427,3
67428,7
67429,8
67430,2
67431,2
67432,5
67433,5
67434,5
67435,9
67436,0
67437,2
67438,8
67439,4
67440,7
67441,7
67442,5
67443,1
67444,1
67445,8
67446,2
67447,7
67448,3
67449,1
67450,9
67451,3
67452,0
67453,7
67454,8
67455,0
67456,7
67457,1
67458,3
67459,0
67460,8
67461,2
67462,8
67463,4
67464,4
67465,4
67466,1
67467,0
67468,7
67469,6
67470,5
67471,8
67472,8
67473,4
67474,8
67475,7
67476,1
67477,8
67478,9
67479,4
67480,3
67481,4
67482,4
67483,6
67484,8
67485,5
67486,8
67487,4
67488,7
67489,0
67490,7
67491,6
67492,5
67493,9
67494,9
67495,7
67496,1
67497,2
67498,3
67499,7
67500,8
67501,9
67502,8
67503,7
67504,8
67505,0
67506,1
67507,3
67508,2
67509,8
67510,5
67511,9
67512,8
67513,9
67514,9
67515,2
67516,9
67517,8
67518,2
67519,2
67520,6
67521,9
67522,6
67523,8
67524,4
67525,1
67526,7
67527,6
67528,9
67529,7
67530,7
67531,2
67532,9
67533,4
67534,1
67535,5
67536,0
67537,1
67538,9
67539,1
67540,6
67541,5
67542,3
67543,3
67544,1
67545,4
67546,9
67547,7
67548,2
67549,8
67550,6
67551,0
67552,9
67553,3
67554,5
67555,0
67556,2
67557,8
67558,4
67559,1
67560,9
67561,1
67562,0
67563,1
67564,3
67565,5
67566,5
67567,0
67568,1
67569,1
67570,4
67571,9
67572,9
67573,1
67574,7
67575,2
67576,1
67577,1
67578,2
67579,6
67580,1
67581,8
67582,0
67583,2
67584,3
67585,9
67586,4
67587,9
67588,8
67589,7
67590,1
67591,0
67592,9
67593,6
67594,5
67595,2
67596,0
67597,0
67598,8
67599,1
67600,3
67601,5
67602,0
67603,9
67604,8
67605,7
67606,7
67607,1
67608,1
67609,8
67610,9
67611,8
67612,8
67613,3
67614,4
67615,1
67616,7
67617,6
67618,1
67619,1
67620,5
67621,1
67622,3
67623,7
67624,3
67625,7
67626,0
67627,3
67628,0
67629,1
67630,5
67631,9
67632,1
67633,3
67634,1
67635,5
67636,8
67637,1
67638,4
67639,1
67640,0
67641,4
67642,3
67643,1
67644,4
67645,9
67646,5
67647,3
67648,3
67649,9
67650,7
67651,0
67652,8
67653,4
67654,8
67655,1
67656,8
67657,8
67658,0
67659,8
67660,3
67661,8
67662,5
67663,2
67664,6
67665,4
67666,8
67667,4
67668,7
67669,8
67670,2
67671,8
67672,4
67673,4
67674,9
67675,5
67676,1
67677,8
67678,4
67679,9
67680,6
67681,5
67682,3
67683,7
67684,4
67685,0
67686,7
67687,3
67688,4
67689,0
67690,7
67691,2
67692,9
67693,8
67694,0
67695,5
67696,1
67697,0
67698,7
67699,5
67700,4
67701,5
67702,8
67703,1
67704,4
67705,4
67706,7
67707,2
67708,3
67709,0
67710,1
67711,8
67712,0
67713,8
67714,6
67715,0
67716,5
67717,0
67718,4
67719,0
67720,0
67721,9
67722,0
67723,3
67724,9
67725,6
67726,4
67727,5
67728,0
67729,8
67730,0
67731,1
67732,1
67733,5
67734,0
67735,1
67736,3
67737,4
67738,3
67739,4
67740,0
67741,7
67742,0
67743,3
67744,2
67745,2
67746,7
67747,9
67748,0
67749,5
67750,7
67751,7
67752,0
67753,3
67754,8
67755,2
67756,3
67757,2
67758,1
67759,5
67760,3
67761,4
67762,8
67763,9
67764,5
67765,6
67766,9
67767,4
67768,0
67769,1
67770,7
67771,2
67772,4
67773,0
67774,2
67775,0
67776,3
67777,2
67778,7
67779,9
67780,8
67781,8
67782,5
67783,6
67784,3
67785,6
67786,7
67787,5
67788,4
67789,8
67790,8
67791,3
67792,6
67793,3
67794,3
67795,0
67796,7
67797,5
67798,0
67799,0
67800,8
67801,7
67802,9
67803,8
67804,0
67805,1
67806,5
67807,1
67808,8
67809,5
67810,2
67811,2
67812,5
67813,1
67814,4
67815,5
67816,0
67817,2
67818,8
67819,2
67820,0
67821,6
67822,7
67823,0
67824,4
67825,3
67826,3
67827,8
67828,1
67829,6
67830,1
67831,9
67832,0
67833,9
67834,9
67835,7
67836,9
67837,8
67838,6
67839,5
67840,9
67841,9
67842,5
67843,3
67844,9
67845,1
67846,8
67847,0
67848,2
67849,3
67850,0
67851,3
67852,4
67853,0
67854,8
67855,1
67856,9
67857,7
67858,9
67859,7
67860,8
67861,2
67862,7
67863,8
67864,8
67865,5
67866,9
67867,3
67868,7
67869,8
67870,6
67871,1
67872,4
67873,8
67874,8
67875,0
67876,0
67877,9
67878,3
67879,4
67880,0
67881,9
67882,6
67883,0
67884,5
67885,0
67886,0
67887,7
67888,8
67889,6
67890,3
67891,3
67892,2
67893,7
67894,8
67895,4
67896,4
67897,6
67898,5
67899,1
67900,7
67901,8
67902,7
67903,5
67904,1
67905,2
67906,1
67907,6
67908,6
67909,4
67910,8
67911,9
67912,4
67913,7
67914,1
67915,5
67916,1
67917,9
67918,8
67919,5
67920,8
67921,8
67922,2
67923,0
67924,0
67925,9
67926,1
67927,2
67928,8
67929,5
67930,0
67931,9
67932,8
67933,3
67934,7
67935,8
67936,3
67937,0
67938,0
67939,6
67940,2
67941,8
67942,0
67943,0
67944,1
67945,7
67946,6
67947,5
67948,8
67949,8
67950,1
67951,9
67952,9
67953,9
67954,1
67955,8
67956,6
67957,1
67958,5
67959,7
67960,4
67961,9
67962,0
67963,2
67964,5
67965,6
67966,7
67967,9
67968,4
67969,2
67970,5
67971,2
67972,9
67973,1
67974,8
67975,2
67976,8
67977,3
67978,4
67979,3
67980,1
67981,3
67982,2
67983,2
67984,2
67985,7
67986,5
67987,8
67988,1
67989,6
67990,1
67991,9
67992,6
67993,0
67994,4
67995,3
67996,1
67997,5
67998,7
67999,7
68000,1
68001,2
68002,9
68003,0
68004,1
68005,7
68006,9
68007,2
68008,9
68009,2
68010,5
68011,1
68012,6
68013,8
68014,5
68015,3
68016,8
68017,3
68018,1
68019,6
68020,7
68021,0
68022,2
68023,7
68024,0
68025,7
68026,4
68027,9
68028,8
68029,5
68030,8
68031,2
68032,9
68033,2
68034,2
68035,9
68036,7
68037,7
68038,0
68039,3
68040,6
68041,6
68042,5
68043,8
68044,0
68045,4
68046,0
68047,7
68048,9
68049,9
68050,0
68051,0
68052,5
68053,9
68054,7
68055,4
68056,7
68057,8
68058,9
68059,2
68060,8
68061,1
68062,8
68063,8
68064,5
68065,2
68066,7
68067,9
68068,2
68069,8
68070,7
68071,4
68072,2
68073,8
68074,8
68075,4
68076,0
68077,5
68078,2
68079,0
68080,1
68081,4
68082,8
68083,8
68084,3
68085,2
68086,0
68087,6
68088,3
68089,8
68090,2
68091,8
68092,0
68093,9
68094,7
68095,5
68096,1
68097,0
68098,4
68099,5
68100,1
68101,3
68102,5
68103,0
68104,1
68105,3
68106,5
68107,1
68108,2
68109,3
68110,8
68111,9
68112,5
68113,6
68114,7
68115,6
68116,2
68117,7
68118,6
68119,3
68120,7
68121,3
68122,1
68123,8
68124,2
68125,2
68126,8
68127,0
68128,7
68129,7
68130,3
68131,1
68132,2
68133,4
68134,5
68135,9
68136,9
68137,0
68138,2
68139,5
68140,8
68141,9
68142,4
68143,7
68144,0
68145,3
68146,9
68147,7
68148,8
68149,7
68150,3
68151,1
68152,2
68153,6
68154,0
68155,1
68156,8
68157,6
68158,0
68159,0
68160,6
68161,9
68162,6
68163,2
68164,4
68165,2
68166,4
68167,3
68168,4
68169,6
68170,0
68171,9
68172,3
68173,5
68174,1
68175,5
68176,9
68177,3
68178,8
68179,8
68180,2
68181,1
68182,1
68183,9
68184,7
68185,3
68186,1
68187,9
68188,6
68189,2
68190,5
68191,9
68192,7
68193,8
68194,5
68195,0
68196,1
68197,5
68198,8
68199,5
68200,0
68201,6
68202,8
68203,6
68204,9
68205,3
68206,5
68207,6
68208,4
68209,7
68210,2
68211,1
68212,4
68213,9
68214,3
68215,8
68216,9
68217,4
68218,3
68219,7
68220,3
68221,1
68222,7
68223,2
68224,3
68225,6
68226,4
68227,0
68228,7
68229,3
68230,3
68231,2
68232,1
68233,3
68234,8
68235,3
68236,0
68237,8
68238,1
68239,6
68240,8
68241,7
68242,8
68243,7
68244,5
68245,8
68246,5
68247,7
68248,7
68249,2
68250,6
68251,8
68252,9
68253,0
68254,5
68255,1
68256,1
68257,7
68258,5
68259,4
68260,2
68261,2
68262,1
68263,9
68264,1
68265,9
68266,1
68267,8
68268,8
68269,1
68270,3
68271,4
68272,1
68273,5
68274,1
68275,3
68276,7
68277,1
68278,8
68279,4
68280,2
68281,3
68282,5
68283,9
68284,3
68285,1
68286,2
68287,0
68288,4
68289,9
68290,2
68291,6
68292,8
68293,9
68294,2
68295,2
68296,1
68297,4
68298,3
68299,9
68300,2
68301,5
68302,1
68303,4
68304,3
68305,8
68306,4
68307,3
68308,1
68309,4
68310,0
68311,2
68312,9
68313,3
68314,7
68315,9
68316,6
68317,4
68318,5
68319,1
68320,7
68321,3
68322,1
68323,8
68324,7
68325,2
68326,1
68327,0
68328,0
68329,1
68330,5
68331,8
68332,9
68333,3
68334,8
68335,6
68336,4
68337,0
68338,1
68339,6
68340,9
68341,6
68342,8
68343,2
68344,0
68345,7
68346,5
68347,7
68348,4
68349,0
68350,3
68351,6
68352,0
68353,5
68354,3
68355,5
68356,0
68357,8
68358,5
68359,7
68360,7
68361,1
68362,7
68363,0
68364,9
68365,1
68366,5
68367,3
68368,2
68369,3
68370,3
68371,4
68372,6
68373,3
68374,8
68375,1
68376,5
68377,6
68378,3
68379,8
68380,8
68381,3
68382,9
68383,5
68384,5
68385,9
68386,0
68387,4
68388,7
68389,4
68390,2
68391,1
68392,7
68393,9
68394,8
68395,9
68396,0
